=~=~=~=~=~=~=~=~=~=~=~=	PuTTY	log	2013.05.22	8:47:01	=~=~=~=~=~=~=~=~=~=~=~=										
05/20/2013	5:16:48	00:00.0	A	900_226000137602	A3	1	17								
05/20/2013	5:16:49	00:00.0	A	900_226000137602	A3	1	2								
05/20/2013	5:17:06	00:00.3	A	900_226000137602	A3	2	49								
05/20/2013	5:17:07	00:00.3	A	900_226000137602	A3	2	2								
05/20/2013	5:17:18	00:00.3	A	900_226000137602	A3	2	31								
05/20/2013	5:17:20	00:00.3	A	900_226000137602	A3	2	5								
05/20/2013	5:17:26	00:01.0	A	900_226000137602	A3	4	15								
05/20/2013	5:17:39	00:00.0	A	900_226000137602	A3	1	36								
05/20/2013	5:17:46	00:00.7	A	900_226000137602	A3	3	19								
05/20/2013	5:18:00	00:00.0	A	900_226000137602	A3	1	38								
05/20/2013	5:18:29	00:00.3	A	900_226000137602	A3	2	88								
05/20/2013	5:19:07	00:00.3	A	900_226000137602	A3	2	111								
05/20/2013	5:19:17	00:00.0	A	900_226000137602	A3	1	28								
05/20/2013	5:19:31	00:00.0	A	900_226000137602	A3	1	41								
05/20/2013	5:19:46	00:00.3	A	900_226000137602	A3	2	47								
05/20/2013	5:20:02	00:00.0	A	900_226000137602	A3	1	44								
05/20/2013	5:20:35	00:00.0	A	900_226000137602	A3	1	101								
05/20/2013	5:20:46	00:00.3	A	900_226000137602	A3	2	32								
05/20/2013	5:21:13	00:00.0	A	900_226000137602	A3	1	78								
05/20/2013	5:21:35	00:00.0	R	0000_0000000180573686	A2	1	314								
05/20/2013	5:22:50	00:00.3	A	900_226000137602	A3	2	291								
05/20/2013	5:23:11	00:00.7	A	900_226000137602	A3	3	62								
05/20/2013	5:23:38	00:00.0	A	900_226000137602	A3	1	77								
05/20/2013	5:23:45	00:00.0	A	900_226000137602	A3	1	20								
05/20/2013	5:24:36	00:00.3	A	900_226000137602	A3	2	154								
05/20/2013	5:24:52	00:00.0	A	900_226000137602	A3	1	47								
05/20/2013	5:24:55	00:00.3	A	900_226000137602	A3	2	8								
05/20/2013	5:24:58	00:00.0	A	900_226000137602	A3	1	5								
05/20/2013	5:25:13	00:00.0	A	900_226000137602	A3	1	44								
05/20/2013	5:25:15	00:00.7	A	900_226000137602	A3	3	6								
05/20/2013	5:25:26	00:00.0	A	900_226000137602	A3	1	29								
05/20/2013	5:25:30	00:00.0	A	900_226000137602	A3	1	12								
05/20/2013	5:25:40	00:00.3	A	900_226000137602	A3	2	29								
05/20/2013	5:26:11	00:00.0	A	900_226000137678	A3	1	91								
05/20/2013	5:26:29	00:00.0	A	900_226000137602	A3	1	54								
05/20/2013	5:26:37	00:00.3	A	900_226000137602	A3	2	23								
05/20/2013	5:26:47	00:00.0	A	900_226000137602	A3	1	28								
05/20/2013	5:26:52	00:00.3	A	900_226000137602	A3	2	13								
05/20/2013	5:27:04	00:00.7	A	900_226000137602	A3	3	36								
05/20/2013	5:27:24	00:00.3	A	900_226000137602	A3	2	57								
05/20/2013	5:28:58	00:00.0	A	900_226000137678	A3	1	280								
05/20/2013	5:30:03	00:00.0	R	0000_0000000174764544	A3	1	195								
05/20/2013	5:31:31	00:00.0	A	900_226000137678	A3	1	264								
05/20/2013	5:32:41	00:00.0	A	900_226000137678	A3	1	209								
05/20/2013	5:34:17	00:00.0	A	900_226000137678	A3	1	285								
05/20/2013	5:35:06	00:00.0	A	900_226000137678	A3	1	148								
05/20/2013	5:35:07	00:00.0	A	900_226000137678	A3	1	2								
05/20/2013	5:35:08	00:00.3	A	900_226000137678	A3	2	1								
05/20/2013	5:35:10	00:00.3	A	900_226000137678	A3	2	4								
05/20/2013	5:36:16	00:00.3	A	900_226000137678	A3	2	197								
05/20/2013	5:36:27	00:00.3	A	900_226000137678	A3	2	31								
05/20/2013	5:36:29	00:00.0	A	900_226000137678	A3	1	4								
05/20/2013	5:36:33	00:00.0	R	0000_0000000180573686	A2	1	366								
05/20/2013	5:38:29	00:00.0	A	900_226000137678	A3	1	358								
05/20/2013	5:40:19	00:00.3	A	900_226000137678	A3	2	330								
05/20/2013	5:41:36	00:00.0	A	900_226000137678	A3	1	229								
05/20/2013	5:41:36	00:00.0	A	900_226000137678	A3	1	1								
05/20/2013	5:42:42	00:00.0	A	900_226000137678	A3	1	196								
05/20/2013	5:44:59	00:00.0	R	0000_0000000174764544	A3	1	411								
05/20/2013	5:46:01	00:00.0	A	900_226000137678	A3	1	187								
05/20/2013	5:46:14	00:00.0	A	900_226000137678	A3	1	38								
05/20/2013	5:46:50	00:00.7	A	900_226000137678	A3	3	106								
05/20/2013	5:48:38	00:00.0	A	900_226000137678	A3	1	323								
05/20/2013	5:48:52	00:00.0	A	900_226000137678	A3	1	40								
05/20/2013	5:49:03	00:00.0	A	900_226000137678	A3	1	33								
05/20/2013	5:50:14	00:01.0	A	900_226000137678	A3	4	213								
05/20/2013	5:51:40	00:00.3	A	900_226000137678	A3	2	254								
05/20/2013	5:51:47	00:00.3	A	900_226000137678	A3	2	18								
05/20/2013	5:52:12	00:00.0	A	900_226000137678	A3	1	73								
05/20/2013	5:52:40	00:00.3	A	900_226000137678	A3	2	83								
05/20/2013	5:53:16	00:00.0	A	900_226000137678	A3	1	104								
05/20/2013	5:54:58	00:00.0	A	900_226000135086	A3	1	303								
05/20/2013	5:55:08	00:00.0	A	900_226000137678	A3	1	30								
05/20/2013	5:55:39	00:00.0	A	900_226000137678	A3	1	89								
05/20/2013	5:56:21	00:00.3	A	900_226000135086	A3	2	126								
05/20/2013	5:56:26	00:00.0	A	900_226000137678	A3	1	13								
05/20/2013	5:56:41	00:00.3	A	900_226000135086	A3	2	42								
05/20/2013	5:57:36	00:00.0	A	900_226000137678	A3	1	161								
05/20/2013	5:58:37	00:00.0	A	900_226000135086	A3	1	185								
05/20/2013	5:58:48	00:00.0	A	900_226000135086	A3	1	29								
05/20/2013	6:00:16	00:00.0	A	900_226000135086	A3	1	264								
05/20/2013	6:02:06	00:00.3	A	900_226000135086	A3	2	330								
05/20/2013	6:02:53	00:00.3	A	900_226000135086	A3	2	140								
05/20/2013	6:03:14	00:00.0	A	900_226000135086	A3	1	60								
05/20/2013	6:06:29	00:00.0	R	0000_0000000180573686	A2	1	815								
05/20/2013	6:13:28	00:00.0	R	0000_0000000174764573	A1	1	31218								
05/20/2013	6:21:27	00:00.0	R	0000_0000000180573686	A2	1	507								
05/20/2013	6:29:46	00:00.0	R	0000_0000000174764544	A3	1	4766								
05/20/2013	6:44:41	00:00.0	R	0000_0000000174764544	A3	1	2676								
05/20/2013	6:51:23	00:00.0	R	0000_0000000180573686	A2	1	1163								
05/20/2013	6:59:37	00:00.0	R	0000_0000000174764544	A3	1	2677								
05/20/2013	7:11:24	00:00.0	A	900_226000137602	A3	1	2120								
05/20/2013	7:12:21	00:00.7	A	900_226000137602	A3	3	169								
05/20/2013	7:12:54	00:00.0	A	900_226000137602	A3	1	95								
05/20/2013	7:13:00	00:00.0	A	900_226000137678	A3	1	18								
05/20/2013	7:13:13	00:00.0	A	900_226000137602	A3	1	37								
05/20/2013	7:13:52	00:00.0	A	900_226000137602	A3	1	114								
05/20/2013	7:13:55	00:00.3	A	900_226000137602	A3	2	9								
05/20/2013	7:14:20	00:00.3	A	900_226000137678	A3	2	72								
05/20/2013	7:15:01	00:00.0	R	0000_0000000174764573	A1	1	19845								
05/20/2013	7:15:36	00:00.0	A	900_226000137678	A3	1	227								
05/20/2013	7:15:38	00:00.0	A	900_226000137678	A3	1	5								
05/20/2013	7:17:44	00:00.7	A	900_226000137678	A3	3	375								
05/20/2013	7:18:09	00:00.0	A	900_226000137678	A3	1	71								
05/20/2013	7:18:20	00:00.0	A	900_226000137678	A3	1	29								
05/20/2013	7:18:30	00:00.0	A	900_226000137678	A3	1	31								
05/20/2013	7:18:41	00:00.0	A	900_226000137678	A3	1	30								
05/20/2013	7:18:53	00:00.0	A	900_226000137678	A3	1	35								
05/20/2013	7:19:24	00:00.0	A	900_226000137678	A3	1	91								
05/20/2013	7:19:28	00:00.0	A	900_226000137678	A3	1	9								
05/20/2013	7:20:11	00:00.3	A	900_226000137678	A3	2	130								
05/20/2013	7:21:03	00:00.0	A	900_226000137678	A3	1	151								
05/20/2013	7:21:19	00:00.0	R	0000_0000000180573686	A2	1	1392								
05/20/2013	7:22:12	00:00.0	A	900_226000137678	A3	1	198								
05/20/2013	7:22:25	00:00.3	A	900_226000137678	A3	2	38								
05/20/2013	7:23:40	00:00.0	A	900_226000137678	A3	1	220								
05/20/2013	7:24:02	00:00.0	A	900_226000137678	A3	1	63								
05/20/2013	7:24:16	00:00.0	A	900_226000137678	A3	1	39								
05/20/2013	7:36:17	00:00.0	R	0000_0000000180573686	A2	1	869								
05/20/2013	7:51:15	00:00.0	R	0000_0000000180573686	A2	1	975								
05/20/2013	8:09:11	00:00.0	A	900_226000137602	A3	1	7925								
05/20/2013	8:16:36	00:00.0	R	0000_0000000174764573	A1	1	18730								
05/20/2013	8:36:10	00:00.0	R	0000_0000000180573686	A2	1	3019								
05/20/2013	8:47:23	00:00.0	R	0000_0000000174764573	A1	1	9495								
05/20/2013	8:58:56	00:00.0	R	0000_0000000174764544	A3	1	8499								
05/20/2013	9:12:13	00:00.0	A	900_226000137602	A3	1	2204								
05/20/2013	9:13:05	00:00.0	A	900_226000135099	A3	1	137								
05/20/2013	9:13:42	00:00.0	A	900_226000135099	A3	1	98								
05/20/2013	9:13:50	00:00.0	R	0000_0000000174764544	A3	1	23								
05/20/2013	9:14:10	00:00.0	A	900_226000135099	A3	1	55								
05/20/2013	9:18:10	00:00.0	R	0000_0000000174764573	A1	1	9812								
05/20/2013	9:24:08	00:00.0	A	900_226000135099	A3	1	1616								
05/20/2013	9:24:11	00:00.0	A	900_226000135099	A3	1	9								
05/20/2013	9:24:27	00:00.0	A	900_226000135099	A3	1	45								
05/20/2013	9:26:47	00:00.3	A	900_226000135099	A3	2	377								
05/20/2013	9:27:24	00:00.0	A	900_226000137602	A3	1	96								
05/20/2013	9:27:58	00:00.0	A	900_226000137602	A3	1	90								
05/20/2013	9:28:05	00:00.0	A	900_226000137602	A3	1	18								
05/20/2013	9:28:45	00:00.3	A	900_226000137602	A3	2	107								
05/20/2013	9:32:40	00:00.7	A	900_226000135099	A3	3	626								
05/20/2013	9:43:39	00:00.0	R	0000_0000000174764544	A3	1	1722								
05/20/2013	9:48:57	00:00.0	R	0000_0000000174764573	A1	1	10066								
05/20/2013	10:05:58	00:00.0	R	0000_0000000180573686	A2	1	5177								
05/20/2013	10:19:44	00:00.0	R	0000_0000000174764573	A1	1	9797								
05/20/2013	10:20:56	00:00.0	R	0000_0000000180573686	A2	1	948								
05/20/2013	10:28:21	00:00.0	R	0000_0000000174764544	A3	1	7261								
05/20/2013	10:50:32	00:00.0	R	0000_0000000174764573	A1	1	9955								
05/20/2013	10:50:53	00:00.0	R	0000_0000000180573686	A2	1	1787								
05/20/2013	11:05:51	00:00.0	R	0000_0000000180573686	A2	1	849								
05/20/2013	11:13:04	00:00.0	R	0000_0000000174764544	A3	1	6918								
05/20/2013	11:20:50	00:00.0	R	0000_0000000180573686	A2	1	943								
05/20/2013	11:21:19	00:00.0	R	0000_0000000174764573	A1	1	10340								
05/20/2013	11:27:57	00:00.0	R	0000_0000000174764544	A3	1	2014								
05/20/2013	11:35:48	00:00.0	R	0000_0000000180573686	A2	1	894								
05/20/2013	11:37:57	00:00.0	A	900_226000137602	A3	1	1222								
05/20/2013	11:38:46	00:00.0	A	900_226000137602	A3	1	90								
05/20/2013	11:40:48	00:00.0	A	900_226000137602	A3	1	262								
05/20/2013	11:40:52	00:00.0	A	900_226000137602	A3	1	9								
05/20/2013	11:41:28	00:00.3	A	900_226000137602	A3	2	69								
05/20/2013	11:41:31	00:00.0	A	900_226000137602	A3	1	7								
05/20/2013	11:41:35	00:00.0	A	900_226000137602	A3	1	5								
05/20/2013	11:42:44	00:00.0	A	900_226000137602	A3	1	156								
05/20/2013	11:43:23	00:00.0	A	900_226000137602	A3	1	81								
05/20/2013	11:43:57	00:00.3	A	900_226000137602	A3	2	68								
05/20/2013	11:44:22	00:00.0	A	900_226000137602	A3	1	61								
05/20/2013	11:44:38	00:00.0	A	900_226000137602	A3	1	38								
05/20/2013	11:44:59	00:00.0	A	900_226000137602	A3	1	56								
05/20/2013	11:45:10	00:00.0	A	900_226000137602	A3	1	24								
05/20/2013	11:46:16	00:00.0	A	900_226000137602	A3	1	156								
05/20/2013	11:46:17	00:00.0	A	900_226000137602	A3	1	1								
05/20/2013	11:47:03	00:00.3	A	900_226000137602	A3	2	109								
05/20/2013	11:47:28	00:00.0	A	900_226000137602	A3	1	54								
05/20/2013	11:47:44	00:00.7	A	900_226000137602	A3	3	35								
05/20/2013	11:47:50	00:00.0	A	900_226000137602	A3	1	11								
05/20/2013	11:48:35	00:00.3	A	900_226000137602	A3	2	103								
05/20/2013	11:48:36	00:00.0	A	900_226000137602	A3	1	1								
05/20/2013	11:48:37	00:00.0	A	900_226000137602	A3	1	1								
05/20/2013	11:48:48	00:00.0	A	900_226000137602	A3	1	22								
05/20/2013	11:48:54	00:00.0	A	900_226000137602	A3	1	17								
05/20/2013	11:49:31	00:00.0	A	900_226000137602	A3	1	83								
05/20/2013	11:50:46	00:00.0	R	0000_0000000180573686	A2	1	944								
05/20/2013	12:05:44	00:00.0	R	0000_0000000180573686	A2	1	1150								
05/20/2013	12:16:11	00:00.3	A	900_226000137678	A3	2	3594								
05/20/2013	12:17:04	00:00.0	A	900_226000137678	A3	1	125								
05/20/2013	12:17:28	00:00.3	A	900_226000137678	A3	2	61								
05/20/2013	12:17:48	00:00.0	A	900_226000137602	A3	1	47								
05/20/2013	12:19:36	00:00.0	A	900_226000137678	A3	1	244								
05/20/2013	12:20:21	00:00.0	A	900_226000137678	A3	1	109								
05/20/2013	12:20:42	00:00.0	R	0000_0000000180573686	A2	1	1062								
05/20/2013	12:23:09	00:00.0	A	900_226000137678	A3	1	380								
05/20/2013	12:23:13	00:00.0	A	900_226000137678	A3	1	10								
05/20/2013	12:25:52	00:00.0	A	900_226000137678	A3	1	372								
05/20/2013	12:27:29	00:00.0	R	0000_0000000174764544	A3	1	213								
05/20/2013	12:34:09	00:00.0	A	900_226000137678	A3	1	868								
05/20/2013	12:34:22	00:00.0	A	900_226000137678	A3	1	27								
05/20/2013	12:34:31	00:00.0	A	900_226000137678	A3	1	22								
05/20/2013	12:35:40	00:00.0	R	0000_0000000180573686	A2	1	964								
05/20/2013	12:36:28	00:00.3	A	900_226000137678	A3	2	253								
05/20/2013	12:36:42	00:00.0	A	900_226000137678	A3	1	21								
05/20/2013	12:38:34	00:00.0	A	900_226000137678	A3	1	248								
05/20/2013	12:39:13	00:00.0	A	900_226000137678	A3	1	73								
05/20/2013	12:40:23	00:00.0	A	900_226000137678	A3	1	156								
05/20/2013	12:42:23	00:00.0	R	0000_0000000174764544	A3	1	232								
05/20/2013	12:53:44	00:00.0	R	0000_0000000174764573	A1	1	32115								
05/20/2013	12:57:17	00:00.0	R	0000_0000000174764544	A3	1	1817								
05/20/2013	13:02:23	00:00.0	A	900_226000137602	A3	1	617								
05/20/2013	13:02:53	00:00.0	A	900_226000137602	A3	1	63								
05/20/2013	13:03:14	00:00.3	A	900_226000137602	A3	2	41								
05/20/2013	13:12:10	00:00.0	R	0000_0000000174764544	A3	1	1106								
05/20/2013	13:20:34	00:00.0	R	0000_0000000180573686	A2	1	2732								
05/20/2013	13:24:32	00:00.0	R	0000_0000000174764573	A1	1	10956								
05/20/2013	13:27:05	00:00.0	R	0000_0000000174764544	A3	1	1833								
05/20/2013	13:35:32	00:00.0	R	0000_0000000180573686	A2	1	1047								
05/20/2013	13:50:31	00:00.0	R	0000_0000000180573686	A2	1	1178								
05/20/2013	13:55:19	00:00.0	R	0000_0000000174764573	A1	1	10562								
05/20/2013	14:26:42	00:00.0	R	0000_0000000174764544	A3	1	7430								
05/20/2013	14:35:25	00:00.0	R	0000_0000000180573686	A2	1	3593								
05/20/2013	14:41:36	00:00.0	R	0000_0000000174764544	A3	1	1925								
05/20/2013	14:50:23	00:00.0	R	0000_0000000180573686	A2	1	1312								
05/20/2013	15:05:22	00:00.0	R	0000_0000000180573686	A2	1	1257								
05/20/2013	15:11:26	00:00.0	R	0000_0000000174764544	A3	1	4026								
05/20/2013	15:26:20	00:00.0	R	0000_0000000174764544	A3	1	2042								
05/20/2013	15:35:18	00:00.0	R	0000_0000000180573686	A2	1	2125								
05/20/2013	15:41:15	00:00.0	R	0000_0000000174764544	A3	1	2003								
05/20/2013	15:45:26	00:00.0	A	900_226000137678	A3	1	554								
05/20/2013	15:50:16	00:00.0	R	0000_0000000180573686	A2	1	1248								
05/20/2013	15:56:10	00:00.0	R	0000_0000000174764544	A3	1	1389								
05/20/2013	15:58:28	00:00.0	R	0000_0000000174764573	A1	1	40802								
05/20/2013	16:20:13	00:00.0	R	0000_0000000180573686	A2	1	2183								
05/20/2013	16:26:00	00:00.0	R	0000_0000000174764544	A3	1	3636								
05/20/2013	16:27:46	00:00.0	A	900_226000137582	A3	1	214								
05/20/2013	16:39:50	00:00.0	A	900_226000137591	A3	1	1553								
05/20/2013	16:40:45	00:00.0	A	900_226000137591	A3	1	114								
05/20/2013	16:40:55	00:00.0	R	0000_0000000174764544	A3	1	20								
05/20/2013	16:42:26	00:00.0	A	900_226000137591	A3	1	184								
05/20/2013	16:43:06	00:00.0	A	900_226000137591	A3	1	85								
05/20/2013	16:55:50	00:00.0	R	0000_0000000174764544	A3	1	1686								
05/20/2013	17:05:08	00:00.0	R	0000_0000000180573686	A2	1	3445								
05/20/2013	17:10:45	00:00.0	R	0000_0000000174764544	A3	1	2102								
05/20/2013	17:25:41	00:00.0	R	0000_0000000174764544	A3	1	2209								
05/20/2013	17:35:05	00:00.0	R	0000_0000000180573686	A2	1	2208								
05/20/2013	17:40:36	00:00.0	R	0000_0000000174764544	A3	1	2405								
05/20/2013	17:55:32	00:00.0	R	0000_0000000174764544	A3	1	2584								
05/20/2013	18:01:33	00:00.0	R	0000_0000000174764573	A1	1	40185								
05/20/2013	18:25:23	00:00.0	R	0000_0000000174764544	A3	1	5312								
05/20/2013	18:32:19	00:00.0	R	0000_0000000174764573	A1	1	8317								
05/20/2013	18:40:19	00:00.0	R	0000_0000000174764544	A3	1	2697								
05/20/2013	18:55:14	00:00.0	R	0000_0000000174764544	A3	1	2699								
05/20/2013	19:03:05	00:00.0	R	0000_0000000174764573	A1	1	7953								
05/20/2013	19:04:55	00:00.0	R	0000_0000000180573686	A2	1	8269								
05/20/2013	19:10:10	00:00.0	R	0000_0000000174764544	A3	1	2700								
05/20/2013	19:19:54	00:00.0	R	0000_0000000180573686	A2	1	1514								
05/20/2013	19:25:06	00:00.0	R	0000_0000000174764544	A3	1	2700								
05/20/2013	19:33:51	00:00.0	R	0000_0000000174764573	A1	1	7988								
05/20/2013	19:34:52	00:00.0	R	0000_0000000180573686	A2	1	1539								
05/20/2013	19:40:02	00:00.0	R	0000_0000000174764544	A3	1	2699								
05/20/2013	19:49:51	00:00.0	R	0000_0000000180573686	A2	1	1631								
05/20/2013	20:04:37	00:00.0	R	0000_0000000174764573	A1	1	7872								
05/20/2013	20:04:49	00:00.0	R	0000_0000000180573686	A2	1	1561								
05/20/2013	20:09:53	00:00.0	R	0000_0000000174764544	A3	1	5395								
05/20/2013	20:19:47	00:00.0	R	0000_0000000180573686	A2	1	1515								
05/20/2013	20:24:49	00:00.0	R	0000_0000000174764544	A3	1	2698								
05/20/2013	20:39:45	00:00.0	R	0000_0000000174764544	A3	1	2692								
05/20/2013	20:49:44	00:00.0	R	0000_0000000180573686	A2	1	3066								
05/20/2013	21:04:42	00:00.0	R	0000_0000000180573686	A2	1	1477								
05/20/2013	21:06:08	00:00.0	R	0000_0000000174764573	A1	1	16077								
05/20/2013	21:09:37	00:00.0	R	0000_0000000174764544	A3	1	5388								
05/20/2013	21:34:39	00:00.0	R	0000_0000000180573686	A2	1	2941								
05/20/2013	21:36:54	00:00.0	R	0000_0000000174764573	A1	1	8142								
05/20/2013	21:39:29	00:00.0	R	0000_0000000174764544	A3	1	5359								
05/20/2013	21:49:37	00:00.0	R	0000_0000000180573686	A2	1	1500								
05/20/2013	21:54:25	00:00.0	R	0000_0000000174764544	A3	1	2667								
05/20/2013	22:04:36	00:00.0	R	0000_0000000180573686	A2	1	1433								
05/20/2013	22:09:20	00:00.0	R	0000_0000000174764544	A3	1	2669								
05/20/2013	22:24:16	00:00.0	R	0000_0000000174764544	A3	1	2687								
05/20/2013	22:34:33	00:00.0	R	0000_0000000180573686	A2	1	2873								
05/20/2013	22:38:25	00:00.0	R	0000_0000000174764573	A1	1	16453								
05/20/2013	22:39:12	00:00.0	R	0000_0000000174764544	A3	1	2673								
05/20/2013	22:49:31	00:00.0	R	0000_0000000180573686	A2	1	1408								
05/20/2013	22:54:08	00:00.0	R	0000_0000000174764544	A3	1	2667								
05/20/2013	23:04:30	00:00.0	R	0000_0000000180573686	A2	1	1465								
05/20/2013	23:09:03	00:00.0	R	0000_0000000174764544	A3	1	2684								
05/20/2013	23:09:11	00:00.0	R	0000_0000000174764573	A1	1	8260								
05/20/2013	23:23:59	00:00.0	R	0000_0000000174764544	A3	1	2686								
05/20/2013	23:39:56	00:00.0	R	0000_0000000174764573	A1	1	8268								
05/20/2013	23:53:52	00:00.0	R	0000_0000000174764544	A3	1	5359								
05/21/2013	0:04:23	00:00.0	R	0000_0000000180573686	A2	1	5550								
05/21/2013	0:10:42	00:00.0	R	0000_0000000174764573	A1	1	8407								
05/21/2013	0:23:44	00:00.0	R	0000_0000000174764544	A3	1	5345								
05/21/2013	0:34:20	00:00.0	R	0000_0000000180573686	A2	1	2555								
05/21/2013	0:41:27	00:00.0	R	0000_0000000174764573	A1	1	8595								
05/21/2013	0:53:36	00:00.0	R	0000_0000000174764544	A3	1	5312								
05/21/2013	1:08:32	00:00.0	R	0000_0000000174764544	A3	1	2652								
05/21/2013	1:12:13	00:00.0	R	0000_0000000174764573	A1	1	8826								
05/21/2013	1:19:16	00:00.0	R	0000_0000000180573686	A2	1	3583								
05/21/2013	1:38:24	00:00.0	R	0000_0000000174764544	A3	1	5289								
05/21/2013	1:42:58	00:00.0	R	0000_0000000174764573	A1	1	8836								
05/21/2013	1:49:12	00:00.0	R	0000_0000000180573686	A2	1	2376								
05/21/2013	1:53:20	00:00.0	R	0000_0000000174764544	A3	1	2625								
05/21/2013	1:56:46	00:00.0	A	900_226000137582	A3	1	614								
05/21/2013	2:07:59	00:00.0	A	900_226000137678	A3	1	2002								
05/21/2013	2:08:16	00:00.0	R	0000_0000000174764544	A3	1	50								
05/21/2013	2:19:09	00:00.0	R	0000_0000000180573686	A2	1	2283								
05/21/2013	2:23:12	00:00.0	R	0000_0000000174764544	A3	1	2676								
05/21/2013	2:34:07	00:00.0	R	0000_0000000180573686	A2	1	1107								
05/21/2013	2:38:45	00:00.0	A	900_226000137591	A3	1	2779								
05/21/2013	2:44:29	00:00.0	R	0000_0000000174764573	A1	1	17797								
05/21/2013	2:49:05	00:00.0	R	0000_0000000180573686	A2	1	1071								
05/21/2013	2:53:04	00:00.0	R	0000_0000000174764544	A3	1	2554								
05/21/2013	3:04:04	00:00.0	R	0000_0000000180573686	A2	1	1092								
05/21/2013	3:04:47	00:00.0	A	900_226000137633	A3	1	2080								
05/21/2013	3:08:00	00:00.0	R	0000_0000000174764544	A3	1	570								
05/21/2013	3:15:15	00:00.0	R	0000_0000000174764573	A1	1	8912								
05/21/2013	3:19:02	00:00.0	R	0000_0000000180573686	A2	1	1197								
05/21/2013	3:22:56	00:00.0	R	0000_0000000174764544	A3	1	2625								
05/21/2013	3:30:12	00:00.0	A	900_226000137655	A3	1	1280								
05/21/2013	3:31:55	00:00.0	A	900_226000137655	A3	1	298								
05/21/2013	3:37:52	00:00.0	R	0000_0000000174764544	A3	1	1055								
05/21/2013	3:48:59	00:00.0	R	0000_0000000180573686	A2	1	2484								
05/21/2013	3:52:48	00:00.0	R	0000_0000000174764544	A3	1	2600								
05/21/2013	4:00:45	00:00.0	A	900_226000137591	A3	1	1394								
05/21/2013	4:03:57	00:00.0	R	0000_0000000180573686	A2	1	1260								
05/21/2013	4:07:43	00:00.0	R	0000_0000000174764544	A3	1	1199								
05/21/2013	4:16:46	00:00.0	R	0000_0000000174764573	A1	1	17510								
05/21/2013	4:18:56	00:00.0	R	0000_0000000180573686	A2	1	1322								
05/21/2013	4:22:39	00:00.0	R	0000_0000000174764544	A3	1	2568								
05/21/2013	4:32:54	00:00.3	A	900_226000137602	A3	2	1792								
05/21/2013	4:33:41	00:00.7	A	900_226000137602	A3	3	136								
05/21/2013	4:33:54	00:00.0	R	0000_0000000180573686	A2	1	1373								
05/21/2013	4:34:28	00:00.0	A	900_226000137602	A3	1	135								
05/21/2013	4:35:58	00:00.0	A	900_226000137633	A3	1	250								
05/21/2013	4:36:07	00:00.0	A	900_226000137602	A3	1	24								
05/21/2013	4:36:54	00:00.3	A	900_226000137602	A3	2	133								
05/21/2013	4:37:13	00:00.3	A	900_226000137602	A3	2	55								
05/21/2013	4:37:27	00:00.3	A	900_226000137602	A3	2	41								
05/21/2013	4:37:34	00:00.0	R	0000_0000000174764544	A3	1	16								
05/21/2013	4:39:15	00:00.0	A	900_226000137582	A3	1	288								
05/21/2013	4:39:17	00:00.0	A	900_226000137602	A3	1	6								
05/21/2013	4:47:32	00:00.0	R	0000_0000000174764573	A1	1	8582								
05/21/2013	5:18:18	00:00.0	R	0000_0000000174764573	A1	1	8473								
05/21/2013	5:18:49	00:00.0	R	0000_0000000180573686	A2	1	4292								
05/21/2013	5:22:20	00:00.0	R	0000_0000000174764544	A3	1	7302								
05/21/2013	5:33:48	00:00.0	R	0000_0000000180573686	A2	1	1561								
05/21/2013	5:34:59	00:00.0	A	900_226000137593	A3	1	2019								
05/21/2013	5:37:15	00:00.0	R	0000_0000000174764544	A3	1	366								
05/21/2013	5:52:10	00:00.0	R	0000_0000000174764544	A3	1	2310								
05/21/2013	6:03:44	00:00.0	R	0000_0000000180573686	A2	1	2986								
05/21/2013	6:07:04	00:00.0	R	0000_0000000174764544	A3	1	2264								
05/21/2013	6:11:18	Reader	stopped	--	low	voltage:	9.9V	1.5A	(10.0V						
05/21/2013	6:11:18	reader	power	down											
05/21/2013	6:11:19	reader	halted												
05/21/2013	6:11:19	closing	database	file											
05/22/2013	5:29:23	supply	power	ok	12.5V										
05/22/2013	5:29:23	database	file	opened											
05/22/2013	5:29:23	starting	reader	after	power	up									
05/22/2013	5:30:53	00:00.0	R	0000_0000000180573686	A2	1	242								
---------	upload	12	done	---------											
															
>AH															
															
Oregon	RFID	Datalogger	Version	'4.04	'										
Datalogger	functions														
	UP	upload	detection	records											
	UH	show	upload	history											
	UT	upload	time	records											
TagTracker	functions														
	EX	export	TagTracker	database											
	IM	import	TagTracker	database											
Reader	configuration														
	DT	set	date	and	time										
	FR	factory	reset	datalogger	and	reader									
	ON	set	automatic	on/off	times										
	CG	change	reader	settings											
	MX	enter	mux	sequence											
	MV	set	minimum	voltage	before	shutdown									
	DM	select	detection	messages	to	display									
	CO	enter	comment	to	log	file									
Performance	monitor														
	SS	show	scans	per	second	and	pulse	timings							
	AD	show	reader	"voltages,"	amperages										
	AV	calibrate	analog	voltage											
	RT	read	board	temperature											
	WR	write	tag	id											
															
>AD															
	supply	supply	clock												
	amps	volts	volts												
															
Rx	0.16	Tx	A1	0.95	A2	0.95	A3	1.97	EA	0.57	12.3	V	0	V	38:57.8
															
Rx	0.16	Tx	A1	0.93	A2	0.94	A3	1.97	EA	0.56	12.3	V	0	V	38:58.3
															
